100
0.00;86.57;16.17;0.00;0.00;0.00;92.79;11.22;39.10;73.72;0.00;33.84;98.15;50.23;104.43;86.50;0.00;0.00;19.83;0.00;50.07;52.75;40.11;0.00;92.72;91.43;0.00;0.00;13.67;0.00;80.23;78.72;33.28;89.43;32.46;0.00;0.00;0.00;23.42;0.00;0.00;0.00;105.06;0.00;94.01;0.00;59.66;58.79;0.00;0.00;0.00;0.00;104.20;89.58;71.55;90.65;0.00;0.00;0.00;0.00;39.30;0.00;81.87;0.00;0.00;53.89;0.00;90.77;12.50;103.19;0.00;0.00;0.00;54.51;103.71;0.00;92.69;0.00;0.00;108.58;0.00;0.00;80.41;0.00;96.13;42.53;0.00;35.52;23.93;23.80;0.00;83.48;0.00;88.95;0.00;76.37;107.82;70.67;106.01;25.42
0.00;0.00;25.68;83.62;61.22;0.00;30.01;66.38;79.08;0.00;33.84;0.00;74.43;0.00;67.95;0.00;0.00;0.00;0.00;87.06;59.84;42.21;36.71;0.00;0.00;0.00;44.52;0.00;70.79;74.10;54.96;0.00;0.00;0.00;23.83;92.11;0.00;22.19;0.00;0.00;94.93;0.00;85.85;86.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.51;0.00;0.00;0.00;83.55;102.09;38.56;83.15;103.40;0.00;0.00;40.23;0.00;41.90;0.00;0.00;24.92;0.00;0.00;0.00;45.40;0.00;30.06;23.89;0.00;102.71;0.00;0.00;96.15;97.91;0.00;0.00;0.00;0.00;77.99;0.00;53.96;13.88;25.92;34.74;0.00;0.00;0.00;87.96;0.00;0.00;0.00;0.00
65.32;0.00;83.98;0.00;11.52;18.23;88.28;0.00;89.11;0.00;98.15;74.43;0.00;50.97;69.72;0.00;0.00;0.00;28.88;105.84;0.00;0.00;0.00;0.00;53.06;29.24;53.19;58.16;20.60;0.00;0.00;0.00;0.00;0.00;0.00;26.98;107.74;73.15;58.17;63.68;0.00;47.14;0.00;50.87;106.64;0.00;12.14;0.00;0.00;0.00;0.00;0.00;54.87;41.24;0.00;0.00;84.91;45.31;83.84;60.97;55.30;0.00;0.00;0.00;0.00;39.41;44.41;74.33;95.57;62.34;0.00;77.15;61.37;0.00;63.72;26.45;0.00;92.16;0.00;40.02;108.56;97.37;0.00;0.00;0.00;41.29;61.67;101.18;88.41;0.00;0.00;90.54;72.84;0.00;23.92;27.76;36.18;35.49;58.32;0.00
10.74;0.00;0.00;0.00;93.36;79.92;0.00;94.30;49.52;0.00;50.23;0.00;50.97;0.00;89.64;0.00;0.00;103.43;79.44;82.92;0.00;71.71;18.89;0.00;0.00;0.00;29.04;0.00;0.00;67.27;0.00;0.00;0.00;71.43;0.00;25.76;0.00;0.00;0.00;0.00;0.00;0.00;53.22;90.60;0.00;0.00;83.27;0.00;10.03;59.30;40.00;0.00;57.14;57.32;42.28;27.91;0.00;0.00;0.00;0.00;59.97;0.00;0.00;49.11;75.77;0.00;82.65;37.85;96.61;0.00;76.13;106.41;11.89;0.00;58.12;62.63;75.81;57.14;67.71;0.00;0.00;0.00;18.11;0.00;61.27;79.77;0.00;101.49;0.00;26.77;0.00;0.00;53.03;99.96;0.00;56.81;107.86;0.00;0.00;0.00
0.00;44.09;56.79;38.27;55.04;0.00;79.09;0.00;0.00;61.63;104.43;67.95;69.72;89.64;0.00;58.64;0.00;47.16;102.03;0.00;0.00;0.00;0.00;0.00;22.88;0.00;93.76;72.31;0.00;21.82;57.27;92.42;57.70;53.09;0.00;96.23;0.00;32.43;0.00;0.00;96.59;106.99;0.00;0.00;78.73;0.00;0.00;17.00;87.85;0.00;0.00;47.88;0.00;11.50;0.00;39.38;0.00;0.00;38.17;0.00;0.00;0.00;0.00;51.00;0.00;0.00;38.83;0.00;30.22;29.80;37.94;0.00;48.25;29.81;0.00;0.00;0.00;0.00;0.00;0.00;83.53;0.00;0.00;87.30;0.00;0.00;38.27;0.00;0.00;33.44;10.86;38.73;46.79;53.15;54.34;17.71;40.62;33.67;0.00;15.05
11.28;0.00;82.31;108.44;0.00;0.00;0.00;11.88;0.00;90.73;86.50;0.00;0.00;0.00;58.64;0.00;44.27;99.45;27.16;0.00;60.86;103.49;105.90;0.00;0.00;53.34;0.00;84.71;80.40;73.32;0.00;0.00;59.62;44.86;25.95;83.43;57.93;0.00;99.57;107.80;90.69;0.00;90.80;66.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;50.10;14.87;0.00;104.22;71.77;91.32;0.00;0.00;27.94;33.94;35.87;91.58;0.00;57.37;0.00;0.00;0.00;0.00;0.00;81.21;0.00;0.00;0.00;0.00;95.28;0.00;65.55;45.09;67.77;85.29;13.48;33.49;27.74;0.00;92.52;19.06;0.00;55.64;94.82;12.47;0.00;0.00;66.50;16.36;10.10;0.00;0.00;49.17;94.60
15.18;0.00;0.00;21.84;42.55;45.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;44.27;0.00;65.20;81.07;76.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;61.92;32.20;54.45;0.00;0.00;12.51;0.00;0.00;0.00;41.96;107.24;0.00;77.67;101.17;83.55;46.93;39.47;0.00;0.00;0.00;103.76;0.00;0.00;0.00;23.11;0.00;0.00;18.31;0.00;0.00;25.02;63.33;0.00;98.98;38.81;80.32;0.00;49.94;29.52;0.00;0.00;84.15;0.00;0.00;31.85;0.00;0.00;0.00;79.62;34.04;22.32;0.00;0.00;0.00;0.00;0.00;70.91;71.79;77.02;33.30;79.60;78.11;35.04;87.97;0.00;0.00;14.71;76.31;86.48;0.00;0.00;25.10;0.00
79.02;0.00;0.00;55.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;103.43;47.16;99.45;65.20;0.00;28.85;49.00;54.70;38.57;0.00;59.43;0.00;0.00;0.00;55.48;47.80;0.00;0.00;54.25;80.35;97.34;96.23;87.62;0.00;18.59;51.93;0.00;0.00;0.00;0.00;0.00;84.81;0.00;0.00;12.17;0.00;0.00;80.42;0.00;0.00;0.00;0.00;88.39;55.33;0.00;43.39;93.58;0.00;29.46;74.97;0.00;0.00;0.00;0.00;95.08;0.00;0.00;0.00;35.00;0.00;68.08;73.38;36.79;0.00;0.00;100.46;0.00;85.35;95.21;64.25;97.38;0.00;0.00;0.00;0.00;105.19;0.00;0.00;97.59;85.16;10.25;0.00;0.00;22.62;0.00;0.00;98.04
98.41;0.00;65.90;105.30;0.00;77.46;0.00;0.00;37.02;0.00;19.83;0.00;28.88;79.44;102.03;27.16;81.07;28.85;0.00;89.54;0.00;38.64;100.13;0.00;0.00;16.48;19.31;0.00;0.00;0.00;63.89;46.30;89.16;0.00;0.00;19.41;67.86;0.00;0.00;16.36;0.00;59.81;0.00;0.00;0.00;82.22;83.23;0.00;0.00;76.21;56.56;57.64;12.15;0.00;0.00;0.00;0.00;36.31;0.00;11.22;0.00;21.94;19.22;0.00;31.77;0.00;0.00;0.00;16.27;0.00;31.01;0.00;0.00;82.49;0.00;0.00;0.00;29.31;45.72;0.00;0.00;0.00;90.12;0.00;0.00;52.40;48.22;49.43;23.32;38.85;22.04;10.15;0.00;39.37;97.41;0.00;0.00;108.06;0.00;0.00
0.00;0.00;100.37;0.00;0.00;60.19;109.87;0.00;35.65;0.00;0.00;87.06;105.84;82.92;0.00;0.00;76.02;49.00;89.54;0.00;13.32;89.89;14.57;56.87;0.00;93.17;31.34;0.00;0.00;106.00;0.00;0.00;0.00;0.00;27.31;107.35;72.00;0.00;72.38;0.00;34.74;0.00;0.00;0.00;53.33;0.00;95.30;0.00;96.07;0.00;102.65;0.00;0.00;21.36;62.23;57.76;31.73;0.00;14.82;0.00;12.58;0.00;56.39;0.00;0.00;83.12;11.89;0.00;0.00;58.65;0.00;0.00;96.11;44.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;32.65;22.15;102.82;24.92;63.15;15.84;0.00;0.00;77.33;29.13;0.00;0.00;28.72;0.00;73.39;0.00;30.88;102.52;27.25
95.55;105.88;46.37;94.61;0.00;24.21;107.27;14.55;47.01;42.14;50.07;59.84;0.00;0.00;0.00;60.86;0.00;54.70;0.00;13.32;0.00;13.94;0.00;33.70;0.00;26.86;0.00;0.00;77.10;96.18;60.30;98.36;96.60;0.00;0.00;0.00;0.00;93.64;44.22;55.68;0.00;43.06;12.35;0.00;57.15;0.00;71.84;67.97;80.72;96.70;0.00;84.78;0.00;18.14;27.58;0.00;24.96;41.80;0.00;0.00;106.55;0.00;46.13;0.00;0.00;99.08;34.31;0.00;0.00;0.00;0.00;48.59;0.00;0.00;39.31;74.29;83.77;0.00;54.94;0.00;36.78;0.00;0.00;57.10;79.16;90.60;0.00;0.00;0.00;89.70;0.00;20.88;0.00;0.00;14.37;0.00;53.88;70.07;32.57;0.00
47.25;55.95;96.90;0.00;0.00;0.00;53.36;56.70;0.00;0.00;52.75;42.21;0.00;71.71;0.00;103.49;0.00;38.57;38.64;89.89;13.94;0.00;109.01;13.89;0.00;0.00;0.00;63.92;37.76;0.00;44.10;95.45;20.13;0.00;0.00;99.81;0.00;0.00;0.00;58.26;0.00;0.00;0.00;47.38;0.00;0.00;0.00;74.58;55.82;0.00;0.00;95.75;28.88;54.85;36.98;0.00;0.00;0.00;0.00;30.81;0.00;67.31;0.00;28.62;86.72;86.94;50.90;0.00;0.00;95.57;0.00;56.46;95.97;0.00;69.41;89.50;61.38;0.00;40.66;0.00;0.00;55.79;0.00;0.00;0.00;0.00;17.25;0.00;99.67;0.00;109.55;35.25;0.00;109.89;0.00;0.00;0.00;107.85;21.42;0.00
46.88;37.23;0.00;0.00;105.58;75.02;99.41;70.67;25.40;18.48;40.11;36.71;0.00;18.89;0.00;105.90;0.00;0.00;100.13;14.57;0.00;109.01;0.00;87.76;0.00;0.00;0.00;42.38;0.00;0.00;81.76;0.00;0.00;0.00;0.00;64.27;59.83;26.23;54.06;32.69;0.00;97.42;56.62;0.00;68.08;0.00;0.00;103.78;0.00;15.24;0.00;0.00;28.07;0.00;0.00;0.00;64.26;70.98;0.00;92.56;0.00;67.67;74.80;71.90;0.00;49.41;0.00;57.75;0.00;0.00;61.40;78.88;16.66;0.00;84.86;0.00;39.34;0.00;0.00;0.00;50.12;0.00;49.79;21.30;0.00;0.00;25.55;0.00;0.00;0.00;0.00;78.84;0.00;80.24;34.10;0.00;0.00;80.71;28.41;92.87
29.29;0.00;0.00;48.00;31.16;39.76;0.00;18.96;0.00;64.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;59.43;0.00;56.87;33.70;13.89;87.76;0.00;94.06;0.00;0.00;0.00;0.00;0.00;0.00;30.95;0.00;64.60;77.01;0.00;0.00;50.95;0.00;0.00;0.00;98.70;48.02;14.54;26.38;28.85;38.20;46.78;0.00;0.00;0.00;0.00;0.00;16.13;0.00;0.00;0.00;26.70;39.87;0.00;0.00;90.55;0.00;27.10;27.97;58.07;58.31;81.43;56.55;0.00;103.16;52.82;92.32;0.00;78.91;0.00;15.32;0.00;0.00;49.82;0.00;0.00;89.77;0.00;0.00;90.73;67.85;105.83;81.40;19.25;24.59;0.00;0.00;0.00;54.22;61.87;102.35;0.00;0.00;0.00
56.43;62.85;0.00;78.95;0.00;23.83;0.00;76.11;83.17;0.00;92.72;0.00;53.06;0.00;22.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;94.06;0.00;13.57;77.77;22.06;0.00;0.00;0.00;0.00;59.61;0.00;0.00;0.00;59.32;48.41;50.52;42.40;0.00;0.00;52.78;23.86;0.00;0.00;90.26;37.33;61.93;98.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.58;0.00;0.00;0.00;0.00;0.00;0.00;13.58;0.00;0.00;0.00;0.00;79.79;40.80;0.00;40.75;0.00;0.00;0.00;0.00;0.00;0.00;40.69;12.03;0.00;0.00;84.95;53.91;13.70;62.67;0.00;10.04;73.61;0.00;0.00;34.24;0.00;61.67;0.00;89.10;40.07;0.00;0.00
54.60;30.70;85.57;104.80;72.32;60.32;49.71;49.76;20.00;0.00;91.43;0.00;29.24;0.00;0.00;53.34;0.00;0.00;16.48;93.17;26.86;0.00;0.00;0.00;13.57;0.00;73.89;0.00;96.99;0.00;0.00;0.00;108.01;0.00;10.04;0.00;0.00;0.00;92.18;109.19;0.00;0.00;95.45;76.97;27.07;49.23;109.12;49.14;11.91;0.00;0.00;94.15;0.00;100.21;17.92;103.08;0.00;0.00;67.63;0.00;83.73;20.63;29.50;70.16;84.23;88.43;0.00;69.61;0.00;105.64;83.69;79.20;31.37;52.82;12.78;0.00;23.94;0.00;91.14;0.00;0.00;0.00;0.00;12.56;0.00;44.37;0.00;76.05;47.60;75.69;50.82;98.05;38.12;0.00;10.25;0.00;0.00;33.47;0.00;0.00
0.00;44.35;15.75;21.25;43.37;71.75;0.00;0.00;0.00;0.00;0.00;44.52;53.19;29.04;93.76;0.00;0.00;0.00;19.31;31.34;0.00;0.00;0.00;0.00;77.77;73.89;0.00;67.69;100.40;0.00;0.00;102.99;72.40;70.22;0.00;0.00;0.00;24.43;75.70;12.46;0.00;70.06;0.00;17.79;0.00;10.03;16.76;14.66;0.00;85.17;49.29;0.00;0.00;0.00;0.00;69.06;0.00;0.00;44.35;64.29;0.00;0.00;79.05;45.20;38.28;0.00;0.00;0.00;0.00;0.00;99.39;58.22;32.55;35.49;0.00;36.09;75.78;0.00;0.00;93.47;52.85;41.36;0.00;0.00;0.00;70.80;12.52;60.41;60.88;0.00;0.00;0.00;74.27;25.18;88.73;0.00;42.69;101.12;0.00;0.00
88.60;0.00;0.00;0.00;107.55;0.00;57.39;0.00;34.79;0.00;0.00;0.00;58.16;0.00;72.31;84.71;61.92;55.48;0.00;0.00;0.00;63.92;42.38;0.00;22.06;0.00;67.69;0.00;18.00;0.00;82.19;0.00;0.00;34.47;13.33;0.00;0.00;0.00;32.76;0.00;0.00;0.00;0.00;90.29;0.00;0.00;0.00;45.72;86.67;0.00;0.00;19.66;0.00;31.53;0.00;0.00;0.00;0.00;0.00;27.75;101.97;24.40;0.00;31.89;0.00;0.00;31.59;0.00;59.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;34.58;0.00;0.00;38.43;80.91;50.28;0.00;57.46;0.00;41.31;0.00;90.84;0.00;51.46;66.66;0.00;20.31;56.14;0.00;0.00;37.11;94.77;0.00;16.11
26.18;0.00;0.00;0.00;0.00;0.00;35.58;50.34;0.00;38.72;13.67;70.79;20.60;0.00;0.00;80.40;32.20;47.80;0.00;0.00;77.10;37.76;0.00;0.00;0.00;96.99;100.40;18.00;0.00;93.67;37.30;0.00;82.86;0.00;0.00;74.00;93.00;0.00;77.82;0.00;103.95;0.00;0.00;30.73;104.11;49.59;0.00;0.00;36.31;48.59;0.00;0.00;62.52;0.00;42.20;0.00;0.00;93.28;33.04;0.00;78.78;106.07;59.99;0.00;0.00;83.86;70.90;24.15;22.34;15.61;0.00;72.40;0.00;0.00;0.00;0.00;71.78;49.53;57.22;49.72;0.00;0.00;36.40;46.11;0.00;76.27;63.40;0.00;50.82;0.00;0.00;47.81;0.00;0.00;20.76;0.00;30.40;0.00;0.00;0.00
0.00;0.00;58.07;70.09;94.16;54.85;13.13;62.66;0.00;81.23;0.00;74.10;0.00;67.27;21.82;73.32;54.45;0.00;0.00;106.00;96.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;93.67;0.00;32.75;43.60;102.88;0.00;0.00;72.24;0.00;0.00;0.00;0.00;83.64;42.90;0.00;0.00;0.00;0.00;50.61;0.00;57.40;40.17;0.00;44.94;0.00;55.71;43.03;29.56;49.58;0.00;80.28;52.17;62.30;0.00;0.00;15.27;15.10;0.00;108.89;32.20;0.00;0.00;36.98;46.84;0.00;0.00;0.00;79.35;0.00;0.00;71.99;107.51;41.98;0.00;62.01;90.33;0.00;23.39;0.00;35.97;0.00;0.00;106.40;75.61;0.00;38.28;0.00;76.31;0.00;58.94;0.00;0.00
38.29;0.00;29.50;47.90;30.26;62.92;0.00;0.00;0.00;90.40;80.23;54.96;0.00;0.00;57.27;0.00;0.00;0.00;63.89;0.00;60.30;44.10;81.76;0.00;0.00;0.00;0.00;82.19;37.30;32.75;0.00;43.26;10.15;15.19;72.84;0.00;42.70;98.47;94.59;0.00;0.00;0.00;0.00;0.00;76.02;34.02;0.00;0.00;0.00;22.34;93.34;0.00;25.71;22.29;81.35;0.00;0.00;0.00;14.69;0.00;27.92;0.00;106.58;0.00;72.15;11.93;0.00;108.11;0.00;21.81;77.88;79.62;92.70;0.00;60.27;0.00;38.94;0.00;0.00;0.00;0.00;88.57;18.17;0.00;29.11;0.00;0.00;0.00;61.81;44.35;0.00;0.00;0.00;0.00;77.75;44.36;92.98;0.00;0.00;17.88
0.00;0.00;97.37;105.28;0.00;0.00;0.00;0.00;64.00;0.00;78.72;0.00;0.00;0.00;92.42;0.00;0.00;54.25;46.30;0.00;98.36;95.45;0.00;30.95;0.00;0.00;102.99;0.00;0.00;43.60;43.26;0.00;52.17;36.30;56.68;55.11;0.00;0.00;0.00;64.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;35.42;0.00;30.16;0.00;0.00;0.00;0.00;77.12;0.00;0.00;10.03;0.00;0.00;10.17;0.00;0.00;0.00;49.92;46.86;0.00;0.00;100.48;0.00;14.30;0.00;0.00;32.50;0.00;0.00;25.88;0.00;0.00;84.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.25;22.48;80.88;64.12;0.00;0.00;23.92;0.00;45.73;57.27;32.57;41.72
104.71;0.00;0.00;0.00;38.95;0.00;108.57;46.63;0.00;79.83;33.28;0.00;0.00;0.00;57.70;59.62;12.51;80.35;89.16;0.00;96.60;20.13;0.00;0.00;59.61;108.01;72.40;0.00;82.86;102.88;10.15;52.17;0.00;30.15;75.92;0.00;0.00;0.00;43.10;0.00;28.77;34.55;83.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;63.66;0.00;0.00;34.16;0.00;0.00;0.00;0.00;66.96;82.68;62.98;0.00;0.00;0.00;15.09;0.00;30.76;0.00;0.00;0.00;107.80;13.47;11.22;10.69;72.31;105.98;63.78;67.73;32.14;0.00;43.15;34.57;49.53;0.00;52.17;0.00;0.00;0.00;17.39;0.00;87.01;0.00;0.00;0.00;0.00;0.00;105.56;0.00;0.00;15.75
0.00;0.00;73.37;63.94;0.00;86.80;0.00;0.00;71.41;95.44;89.43;0.00;0.00;71.43;53.09;44.86;0.00;97.34;0.00;0.00;0.00;0.00;0.00;64.60;0.00;0.00;70.22;34.47;0.00;0.00;15.19;36.30;30.15;0.00;96.70;29.91;58.98;0.00;77.67;0.00;0.00;0.00;60.29;105.40;87.35;0.00;0.00;21.11;100.09;0.00;0.00;0.00;0.00;0.00;92.37;0.00;0.00;106.46;78.47;0.00;0.00;41.99;0.00;16.08;0.00;0.00;24.27;0.00;57.32;74.88;60.94;60.49;0.00;44.15;0.00;31.51;0.00;0.00;83.44;78.85;53.56;45.48;22.89;73.12;55.85;0.00;78.14;0.00;30.27;0.00;0.00;35.74;34.53;0.00;0.00;40.84;93.38;71.03;0.00;79.72
